person_id,full_name,first_name,last_name,title,seniority,company_name,company_linkedin_url,person_linkedin_url,email_guess,location_country,location_city,years_in_role,profile_summary
05285e0d0549,Drake Colley,Drake,Colley,President,C-Level,"NOISE: Nubian Tonal Science, LLC",,https://www.linkedin.com/in/drake-colley-79b31010,,United States,,,"President at Nubian Tonal Science, LLC"
7c6c0109489d,Joshua Naylor,Joshua,Naylor,Director UX Design,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/joshuaanaylor,,United States,,,"UX Design Leader | Science-backed Fitness Enthusiast | Hello, I'm Joshua Naylor, a driven and compassionate UX design leader who is always learning and expanding upon what creates a great user experience. My expertise includes leading highly effective design teams to deliver on customer and business goals, a hands-on background in the front-end, visual design skills across mobile and web, and the adoption and championing of emerging standards.\r\rI have led teams in agency work, fast-paced start"
6c73322dfec7,Mike Carranza Mike Carranza,Mike Carranza,Mike Carranza,Sales Director Latin America,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/mike-carranza-mike-carranza-9213a140,,United States,,,Sales Director Latin America at FreeMotion Fitness
bd4ad3d291e0,Khem K.,Khem,K.,Principal Product Manager,Manager,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/khemarey,,United States,,,"Product Leader | Healthcare Navigation & TPA Platforms | People Leader | Zero-to-One Builder | I build healthcare platforms that make care easier to access, navigate, and afford — at enterprise scale.As a Principal Product Manager at Personify Health, I led the zero-to-one creation of the company's first digital health navigation platform, now serving 210,000+ members across 204 employer and health plan clients, with $87M+ in ARR and a 76% TPA renewal rate. I lead a team of Product Managers and "
378f10f87e7b,Suzanne Davis,Suzanne,Davis,Vice President Clinical Operations,C-Level,Calibrate,https://www.linkedin.com/company/joincalibrate,https://www.linkedin.com/in/suzanne-davis-a0591a41,,United States,,,"VP, Clinical Operations"
8917a50624ea,Alex Karsos,Alex,Karsos,Founder,Founder/Owner,NOISE: pickleBOS,https://www.linkedin.com/company/picklebos,https://www.linkedin.com/in/akarsos,,United States,,,PickleBOS - Boston’s premier pickleball venues
dc29faed854d,Nichole Lee J.,Nichole Lee,J.,"Head of Sales and Education, Pilates",Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/nichole-lee-j-0704a511,,Canada,,,"Strategic Growth Leader in Wellness & Fitness | Corporate Strategy • Business Development • Operational Excellence | Senior commercial sales leader in the global wellness and fitness industry with deep expertise in Pilates, commercial strategy, education, and business development. Proven track record of driving multimillion-dollar growth across international markets, scaling education programs, expanding distributor and partner networks, and leading high-performing teams.Experienced across globa"
387f124ba511,Austin Treloar,Austin,Treloar,Owner,Founder/Owner,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/austin-treloar-903b3141,,United States,,,Owner at Pro Form Fitness
e9ff9cf5bb1e,Tom Spring,Tom,Spring,"Regional Vice President, Health Plan & Distributor Sales",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/springtom,,United States,,,"Experienced and passionate leader in health and wellbeing serving providers, payors, and commercial markets | Highly engaged health and wellness professional with a passion for innovating and pushing the envelope towards a more engaged and healthier workforce and community.  Experienced in implementing programs, developing and managing complex wellness and program strategies, managing and motivating teams to achieve their best, and thinking 'outside the box'.  Although cliché, this type of forwa"
87a67d50a0d1,"Megan Miraglia, MS, RD",Megan,"Miraglia, MS, RD","Director, Workplace Health & Wellbeing Team",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/meganmiraglia,,United States,,,"Experienced Workplace Wellbeing Expert and Registered Dietitian | Experienced workplace wellness expert and registered dietitian skilled in health communications, employee wellness, data analytics, integrative nutrition, technology and public speaking."
2f70c274d0dc,Chris Sink,Chris,Sink,Problem Manager,Manager,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/chris-sink-77501611,,United States,,,ITIL-certified Problem Manager
727ebfd47d2c,Divya Errabelli,Divya,Errabelli,Vice President - Customer Analytics & reporting,C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/divya-errabelli-68416411,,United States,,,"VP, Customer Analytics & Reporting | Healthcare AI & Data Strategy Executive | 20+ Yrs Bridging Clinical Data, Predictive Analytics & AI-Enabled Product Delivery | Currently VP, Customer Analytics &amp; Reporting for a national health and wellbeing platform, where I oversee analytics for ~1,000 self-insured employer clients and lead a 33-person team modernizing our data pipelines, and analytics infrastructure.My career centers on:→ Modernizing data stacks — consolidating pipelines, ETLs, and dat"
5c9025e7d32b,Carol McCarthy,Carol,McCarthy,"Senior Director, Account Management",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/caroljmccarthy,,United States,,,"Senior Director at Personify Health | Results-driven and people-focused leader with over 25 years of experience in senior management, customer success, and sales. Renowned for building and leading high-performing teams and passionate about cultivating a strong organizational culture that empowers employees to achieve their full potential. Throughout my career, I have demonstrated a consistent track record of exceeding business objectives, driving revenue growth, and establishing trusted, long-te"
d7053d04d01d,William Dagher,William,Dagher,Advisor,Board/Advisor,NOISE: Original Bear,https://www.linkedin.com/company/originalbearstudio,https://www.linkedin.com/in/william-dagher-75231513,,United States,,,"VP - Payment Integrity, Personify Health | William has over 30 years of healthcare services, insurance, and technology experience and 15 years of private equity experience. \r\rSince 2005, William has been investing in privately held companies. \r\rAs of October 2022, William has responsibility for Payment Integrity at personifyHealth.com. From 2015 through October 2022, William was an investor/board member  in SFUR (www.sfur.com) and Medical Rehabilitation Consultants (www.medrehabconsultants.c"
aab1906f55a0,Ian Piña,Ian,Piña,"Director, DevOps",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/ianpina,,United States,,,"Director, DevOps | Personify Health | I am an experienced DevOps, SRE, Security, and Operations technical leader. I have a proven track record of securing customer data while maintaining application reliability. I prioritize high-value work through team engagement and ensuring customer satisfaction."
244ef1a7f994,Anuradha Narayanan,Anuradha,Narayanan,"Senior Manager, Data Engineering",Manager,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/anuradha-narayanan-97707412,,United States,,,"Senior Manager, Data Engineering at Personify Health"
565deefd4b4c,Mohan Ramnani,Mohan,Ramnani,Owner,Founder/Owner,Echelon,,https://www.linkedin.com/in/mohan-ramnani-55b79612,,United States,,,"Owner, Echelon"
a64097d4d669,Courtney Mayer,Courtney,Mayer,Head of Marketplace,Director,Future,https://www.linkedin.com/company/future-research-inc,https://www.linkedin.com/in/courtney-mayer-84810012,,United States,,,Head of Marketplace
4ff26c335683,Oscar M.,Oscar,M.,"Director, Care Operations & Customer Success",Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/oscarmazariegos,,Canada,,,"Director, Care Operations & Customer Success | B2B SaaS Customer Experience & Operational Performance | Customer Experience and Support leader with over a decade building and scaling global teams across B2B SaaS and hardware-enabled service operations. My scope spans Customer Support, Customer Success, and Operations. I focus on building scalable teams, improving customer experience, and driving meaningful business outcomes, including stronger retention, lower costs, streamlined operations, and "
e75e5ae26565,Meredith J. Harris,Meredith J.,Harris,Chief Product and Technology Officer,C-Level,Future,https://www.linkedin.com/company/future-research-inc,https://www.linkedin.com/in/meredithharris,,United States,,,"Product leader building AI-driven experiences across SMB, marketplaces, and health-tech domains. | Product and technology leader with deep experience building and scaling 0→1 products, leading EPD organizations, and driving AI-powered innovation. I’ve led product and engineering teams in both startups and high-growth companies, shipping systems that combine data, AI, and sharp distribution strategy to create meaningful, durable value.\r\rAs a multi-time founder and former CEO, I’ve learned that "
a17f0a29694d,Jason Poquette,Jason,Poquette,Vice President of Platform Engineering,C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/jason-poquette,,United States,,,"CTO | SVP / EVP Engineering | AI-Enabled Engineering Transformation | SaaS Platform & Cloud Transformation Executive | Scaling Reliable, High-Performance Technology Organizations | Technology executive with 25+ years of experience leading global engineering and platform organizations across HealthTech, insurance, and compliance industries. I build scalable, disciplined engineering organizations that deliver predictable business outcomes through clear operating models, transparent metrics, and st"
36d953fd722b,Kathleen Deterling,Kathleen,Deterling,Director of Product Marketing,Director,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/kathleenwamser,,United States,,,"Director of Product Marketing at Hydrow, Inc. | I’m a Brand and Product Marketing Director with a passion for building strategies that connect great products with the right audiences. I specialize in shaping go-to-market strategies, evolving brand identities, and creating seamless customer journeys that drive growth.\r\rThroughout my career, I’ve led integrated marketing initiatives across digital channels—bringing together product positioning, creative storytelling, and data-driven performance "
1c4cddf8bce8,Daniel Ackerman,Daniel,Ackerman,"VP, Legal",VP,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/daniel-ackerman-10921a12,,United States,,,"VP, Legal - Personify Health, Inc. | Working within the legal department at Personify Health, Inc., the nation’s leading health and wellbeing solution provider, Dan is a part of the company's in-house commercial and technology transaction teams with focus in areas of healthcare, data privacy and security, litigation, intellectual property, SaaS technology and HIPAA compliance. Extensive experience in the management, negotiation and execution of complex commercial deals in a fast paced global env"
fa7c8887524f,James Murphy,James,Murphy,Director of Post Production,Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/murphyjj2007,,United States,,,"Director of Post Production at Tonal | Experienced Content Operations and Post Production leader with a demonstrated history of delivering results.  Strong operations professional skilled in media asset management and post production. Adept at managing diverse talents, personalities, and skills, and matching abilities to projects. Innovator, driven to efficiency, designing/developing workflows conserving time and effort in delivering results for national and international clients. Adept at negot"
060c1cb77b69,Carol Biel,Carol,Biel,Owner,Founder/Owner,NOISE: Tonal Yoga,,https://www.linkedin.com/in/carolbiel,,United States,,,"Owner, Tonal Yoga | Helping yoga teachers add depth to their practice through the healing power of sound, rhythm & movement."
98da3ae00afb,Andy Stevens,Andy,Stevens,"EVP, Chief People Officer",C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/andrewcharlesstevens,,United States,,,"Chief People Officer | At iFIT, a global leader in fitness technology, my role as Executive Vice President pivots on strategically aligning human resource initiatives with business goals. We've fostered a workforce that thrives on change and succession planning, crucial in serving our members across 120 countries with interactive and personalized fitness experiences.\r\rThanks to a profound commitment to manufacturing process improvement and analytical prowess, our team emphasizes employee devel"
93e60a16da2f,Ryan Mullen,Ryan,Mullen,Principal Firmware Engineer,Individual,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/rmmullen,,United States,,,"Principal Firmware Engineer | While I thrive on all stages of the embedded systems engineering life cycle, my specialties include complex bare metal firmware development and converting vague ideas into manufacturable products. If you need a high performance gadget with a maintainable codebase delivered on time and backed up by excellent support, you can rely on me."
f8737404ad05,Berke D.,Berke,D.,Principal Software Engineer,Individual,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/bedemiralp,,United States,,,Principal Software Engineer
70859f57c3a1,Rick Maurisak,Rick,Maurisak,Director of Medical Economics,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/rick-maurisak-83003113,,United States,,,"Director - Medical Economics at Personify Health | A highly energetic and professional individual with 33 years of experience in health insurance.  Emphasis on health care trends and business analysis, development of alternative and value based payment models, strategy development, business development, product management, product development, forecasting, healthcare analytics, performance analysis, marketing, and Actuarial rate filings for the specific development and maintenance of health insu"
ec9abea9bb01,John LaPresto,John,LaPresto,Sr. Manager Member Services and Operational Governance,Manager,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/johnlapresto,,United States,,,"Sr. Manager Member Services and Operational Governance at Personify Health | Accomplished operations leader with a proven record of producing a superior customer experience through example and intense customer focus.  Achievements include increasing process efficiency while maintaining high-level compliance standards.\r\rExperienced trainer; record of success facilitating comprehensive training sessions, updating and creating policy documentation and providing individual coaching.\r\rSpecialties"
32c167483b4d,Jeff Coulter,Jeff,Coulter,Director of Engineering,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/jeff-coulter-03a5b912,,United States,,,"Director of Engineering | Hard-working, self-motivated, customer-focused, experienced Engineering Manager who strives for efficiency in development with a keen eye for process in fast-paced, healthcare-orientated SaaS organizations.\r\rSpecialties: Customer Support, Implementations, Helpdesk Management, Healthcare IT, Defect Management, Engineering Management"
d2df692c8002,Shannon Chapman,Shannon,Chapman,"Vice President, Human Resources",C-Level,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/shannon-chapman-39a74914,,United States,,,"Vice President, Human Resources at MyFitnessPal | With over two decades of experience in human resources and organizational development across diverse sectors and regions, I bring seasoned expertise as an HR professional. I consistently achieve business objectives, drive cultural transformation, and excel in change management. My goal is to empower individuals and organizations to thrive in dynamic, competitive landscapes, ensuring they realize their fullest potential."
35f0ea3fee65,Federico Locatelli,Federico,Locatelli,Senior Director User Engagement & Retention,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/federico-locatelli,,United States,,,"Strategy & Ops | Digital | MBA | Leader with 15 years of experience, with a background intersecting business strategy, operations and technology. Demonstrated success in implementing innovative strategies generating a positive impact and driving substantial growth. Skilled in collaborative leadership, I've spearheaded cross-functional projects within varied organizational landscapes, both regionally and globally, fostering impactful outcomes through collective efforts. Experienced in leading tea"
62049c60b3fd,Molly Ritterbeck,Molly,Ritterbeck,"Vice President, Content",C-Level,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/molly-ritterbeck-76291714,,United States,,,Vice President of Content at Tonal
e29a2a08eb76,Jeff Ayler,Jeff,Ayler,Senior Director,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/jeff-ayler,,United States,,,"Senior Director, Strategic Accounts / Changing Lives for Good. | Health and wellbeing are my passions. I was fortunate enough to start my career in healthcare with an organization that allowed me to pursue those. I learned early on that differentiation through wellness engagement would be the key to my success and just as importantly, that personalized wellbeing would become the future of healthcare. I also realized that helping others improve their health & well-being gave purpose to my work. W"
d2ad5b5e32bc,John Gallagher,John,Gallagher,Sports Marketing Partnerships Director,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/jpgallagher85,,United States,,,"Sports Marketing @ iFIT | Partnerships & Strategy | Ex-Nike | Sports marketing executive with 10+ years of experience leading NIKE’s strategic partnerships with athletes, trainers, universities, and Team USA. Skilled at building relationships, brand marketing, and cross-functional collaboration.\rPassionate about sports, fitness, tech, video games, and life as a girl dad."
27b2e816c8b4,Patrick McCarty,Patrick,McCarty,Director of Platform Services,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/patrick-mccarty-31904044,,United States,,,Director of Platform Services at Personify Health (formerly Virgin Pulse)
107496dd68c3,Sam Margo,Sam,Margo,"VP, Strategy, BizOps & Growth",VP,Found,https://www.linkedin.com/company/foundhealth,https://www.linkedin.com/in/sam-margo,,United States,,,Growth & BizOps at Found | Stanford MBA
a1cc7029c131,Kade Cox,Kade,Cox,Embedded Software Architect,Individual,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/kade-cox-10a15844,,United States,,,"Embedded Software Architect at IFIT Health and Fitness | I am, first of all, a father and husband.  I enjoy relatively hands on work and am an avid tinkerer. I enjoy cycling and other exercise in what is left of my free time.  Working on projects that challenge me a allow me to learn and grow is what keeps me happy."
67626891f6b7,tom lynch,tom,lynch,Owner,Founder/Owner,Found,,https://www.linkedin.com/in/tom-lynch-b5a22514,,United States,,,"Owner, found"
efa11f5d5197,neisha wallace,neisha,wallace,Owner,Founder/Owner,Found,,https://www.linkedin.com/in/neisha-wallace-56a79013,,United States,,,"Owner, found | *found is a unique art & print studio for design inspiration. \rwe specialize in vintage scarves and prints for their inspirational color, graphic and print ideas to bring to fashion designers and surface design companies.\r\rworking only with the trade, we customize a collection for your concept needs. \rbringing the best in vintage inspiration to your office,"
ffc32c79dd8b,David Hays,David,Hays,Director of Product Development,Director,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/davidhays1,,United States,,,"Certified Product Manager | Engineering | Quality Assurance | Product Development | Technical Services | Marketing | Manufacturing | Degreed professional with 10+ years of experience in product management, engineering, quality assurance, technical services, and product development. Creative professional providing inspiration and principle-centered leadership to teams focused on improving product development life cycles, quality, and overall profits.\r\rCertified Product Manager\rEmail: davidhays"
27e6f0d90959,Pete McCabe,Pete,McCabe,Chief Executive Officer,C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/pete-mccabe-57421b44,,United States,,,CEO at Personify Health
c247be1ed8d9,Reshma Harjani,Reshma,Harjani,"Vice President, TPA & Navigation Solutions",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/reshmaharjani,,United States,,,"Healthcare Executive | Strategy | Innovation | Go-To-Market | Value-Based Care Expert | With over 15 years of experience in the health insurance industry, I am a seasoned leader and strategist in value-based products and transformation. In my most recent position, I had ownership over the development and execution of innovative solutions that enhance quality, affordability, and customer satisfaction for Blue Shield of California's members and providers.\r\rIn my previous roles, I have successful"
6b5e5c84ab3c,Douglas Younker,Douglas,Younker,Founder/CEO,C-Level,"NOISE: Younker Consulting, LLC",,https://www.linkedin.com/in/douglas-younker-ba592844,,United States,,,"Founder/CEO at Younker Consulting, LLC | Design Traditional and Alternative Medical Plans and 401k Plans and  HR services.  Teach companies and employees how to save money on medical services."
0dc97d32d584,Josh E.,Josh,E.,"Senior Director, CorrectCare Integrated Health (CCIH)",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/joshe-adastra,,United States,,,"Senior Director, CCIH | Executive operational leader specializing in the translation of complex technical systems into scalable organizational execution frameworks. Experienced in operational transformation, engineering-business alignment, workflow modernization, and cross-functional leadership within highly regulated and technically sophisticated environments."
41581d479b97,Todd A. Hixson,Todd A.,Hixson,Director of Workforce Management,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/todd-a-hixson-a2b31314,,United States,,,"Unleashing Efficiency and Excellence in #WFM that drives employee engagement and customer delight🔸ICMI Lifetime Achievement winner and recognized innovator in forecasting theory and scheduling innovation. | The first specialized WFM winner of ICMI's lifetime achievement award, I have 30 plus years in management (the last 19 in the contact center word) I have been an out-sourcer, and in-sourcer and an us-sourcer with a belief in efficiencies realized using creative scheduling, performance based “"
bc6cb0de27d4,Sebastian Frohm,Sebastian,Frohm,Director of Engineering,Director,Calibrate,https://www.linkedin.com/company/joincalibrate,https://www.linkedin.com/in/sebastianfrohm,,United States,,,"When there is effort, there is success. Leader specializing in scalable environments, growing teams and individuals, and bridging the hard-to-understand communication disparities we all face everyday. | Over the last decade and half, I have learned one important thing: people need to be empowered to grow. I have been given the opportunity to be empowered, and it's been my turn recently to empower those around me. Building processes, providing direction, and enabling those around me to deliver ha"
4f950587a585,Todd Bartee,Todd,Bartee,Chief Executive Officer,C-Level,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/todd-bartee-02ab8a13,,United States,,,"CEO, Tonal"
e93b023ff804,Jonathan Chi,Jonathan,Chi,"VP, Transformation",VP,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/chijonathan,,United States,,,"Strategy Operations Leader & Chief of Staff | 14 Yrs Delivering High Impact Initiatives in Healthcare Tech & Services (Private Equity and Public) | Transformation • P&L Ownership • GM • Enterprise Execution | Healthcare technology leader specializing in enterprise transformation and value creation across private equity-backed and public company environments. Have held a variety of roles including Chief of Staff and GM (P&amp;L ownership), as well as executive roles within Transformation and Prod"
bb1c8b39ab1e,Joshua Shapiro,Joshua,Shapiro,Head of Applied Research,Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/joshua-shapiro,,Canada,,,"Head of Applied Research at Tonal | Health + Fitness AI | My job is turning AI research into products people use. At Tonal, I'm responsible for our research strategy: what we explore, how it fits the company's direction, and getting novel systems into production.Before Tonal, I was at Kensho for five years working on large language models for financial data, and before that at SiteSpect for five years running data engineering."
067c31c3c392,"Izumi Miyamoto, PMP",Izumi,"Miyamoto, PMP","Senior Director, Client Services",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/izumimiyamoto,,United States,,,"Customer Success & Project Delivery Leader | Senior Director, Client Services| GRR & NRR Ownership | AI-Forward CS Leader | PMP | SaaS & HealthTech | I build customer success organizations that retain and grow revenue — not just manage accounts.With 15+ years leading enterprise CS teams in SaaS and digital health, I specialize in owning GRR and NRR outcomes at scale, designing operating models that scale through growth and change, and turning customer relationships into durable business value.At"
69b916f1fbc2,Paul Manley,Paul,Manley,Owner | Director of Photography,Director,Tonal,,https://www.linkedin.com/in/paul-manley-69851845,,United States,,,"Owner | Videographer at TONAL | I was was born and raised in sunny Phoenix, Arizona. At an early age, acting and movie making engulfed my life. Before owning my first video camera at the age of 10, I was already directing my brother and cousins in the making of home movies and short skits.\r\rWhen I'm not increasing my knowledge in video editing, production, and music, I release my inner creativity through drumming. My video strength is the cut. I strive to intertwine audio and video in order to"
be3015c7797a,Chrissy Angiola,Chrissy,Angiola,"Payroll Controller, Senior Manager",Manager,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/chrissy-angiola-2b460545,,United States,,,"Payroll Controller, Senior Manager"
2d027c780ff3,Kristina Evans,Kristina,Evans,Owner,Founder/Owner,NOISE: iFit Gourmet,,https://www.linkedin.com/in/kristina-evans-1a205615,,United States,,,"Owner, iFit Gourmet"
110c6bab7d98,Molly Bullington,Molly,Bullington,Director of Partner Marketing,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/molly-bullington-22979945,,United States,,,Director of Partner Marketing
453d9d99736d,Chuck Fedorka,Chuck,Fedorka,Vice President of Operations,C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/chuck-fedorka-b7b1ab15,,United States,,,Vice President of Operations
538959b75723,Priyam Prasad,Priyam,Prasad,Director of Influencer Marketing,Director,Trainwell,https://www.linkedin.com/company/jointrainwell,https://www.linkedin.com/in/priyam-prasad-012,,United States,,,"Director of Influencer Marketing | Creator Partnerships • Performance Growth | Director of Influencer Marketing helping brands grow through creator partnerships. I build and scale multi-channel campaigns across YouTube, TikTok, Meta, and podcasts — blending storytelling with performance to turn authentic collaborations into measurable growth."
b9ff577d931f,Trisha Mauer,Trisha,Mauer,"Vice President, Legal",C-Level,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/trisha-mauer-6811a915,,United States,,,"J.D., CIPP/E | -Seasoned General Counsel with over twenty years of demonstrated success as GC for multiple organizations; excels at implementing sophisticated legal strategies and ensuring compliance with complex regulations while prioritizing business needs. \r-Known for product counseling, privacy law, regulatory compliance, crisis management, consumer products law, and negotiating complex commercial contracts. Skilled in managing data privacy,  employment, corporate governance, and extensive "
1979dd208875,Angelo Ramsbott,Angelo,Ramsbott,"President- Echelon Fitness International, LLC.",C-Level,Echelon,https://www.linkedin.com/company/echelonfit,https://www.linkedin.com/in/angelo-ramsbott,,United States,,,"President at Echelon Fitness International, LLC. | Echelon Fitness has been revolutionizing at-home connected fitness since debuting its first Connect Bike in 2017. What began as a mission to make healthy living attainable and accessible to all evolved into a line of innovative fitness solutions—as well as a thriving community. Ranging from sophisticated indoor cycling bikes, to touch-screen fitness mirrors and more, every product boasts thoughtful design and state-of-the-art technology, enablin"
8dfd076112be,Zach Lebovics,Zach,Lebovics,"Senior Director of Product, Software",Director,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/zachlebovics,,Canada,,,"Sr. Director of Product, SW @ Tonal | Professionally, I have built products for fitness fanatics, restaurants, foodies, health enthusiasts, insurance companies, sports fans and gamers. On the side, I have built products for mindfulness seekers and gym rats."
382d4e2aebb4,Tanja Madzarevic,Tanja,Madzarevic,Director of Engineering,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/tanja-madzarevic,,United States,,,"Director of Engineering @ Personify Health | Leading Engineering for Business Growth | USAlmuniBiH | As an engineering leader at Personify Health, I play a key role in developing products that make a positive difference for millions of people. Creative thinking and new business development are at the core of my career, driving me forward. My journey from Education Development Center to Personify Health reflects a steadfast dedication to leveraging technology for the greater good, with a strong e"
b3e58ad62cc1,Mike B.,Mike,B.,"Vice President, Quality and Hardware Operations",C-Level,Hydrow,https://www.linkedin.com/company/hydrow,https://www.linkedin.com/in/mike-b-7b84b216,,United States,,,"VP and Operating Leader  | Building products, teams, and the systems behind them | I am an operating leader who looks closely at how products, companies, and markets work and where they can improve. I identify important problems and opportunities and lead cross-functional work that balances technical realities, customer needs, and business priorities.My experience spans automotive product development, consumer robotics, and connected fitness. At Hydrow, I joined before its first product launch a"
a06583905002,Alexandra Manning,Alexandra,Manning,Director of Member Experience,Director,Future,https://www.linkedin.com/company/future-research-inc,https://www.linkedin.com/in/alexandra-manning-3bbb9a46,,United States,,,Member Experience @ Future
ba771ca9d0ba,Kirsten S.,Kirsten,S.,"Senior Vice President Marketing, Head of International Marketing",C-Level,iFIT,https://www.linkedin.com/company/ifit---fitness-technology,https://www.linkedin.com/in/kirstenspittelsloan,,United States,,,"Senior Vice President Marketing @ iFIT | MBA | Hi! I’m a full-stack marketer who believes the best strategies are built with people, not handed down to them.\r\rOver 15 years I’ve led marketing across a variety of environments: Olympic sponsorships, nonprofit advocacy, McKinsey team rooms, and now a global consumer fitness brand. What’s consistent is how I work: directly, collaboratively, and always with the team’s success as the measure of my own. I’m equally comfortable setting strategy and ro"
709a49f9153e,Matt Stitzer,Matt,Stitzer,Chief Legal Officer,C-Level,Tonal,https://www.linkedin.com/company/tonal-strong,https://www.linkedin.com/in/matt-stitzer-76a83147,,United States,,,"Chief Legal Officer | Tech executive and Chief Legal Officer/General Counsel. Management team member. \r\rI also proudly own a small construction design company based in New York City. As a licensed contractor, I take on select residential projects to channel my creativity and passion for hands on work."
5a15e859bdd6,Jodi Kurtzweil,Jodi,Kurtzweil,"Director, Claims Operational Excellence",Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/jodi-kurtzweil-bb485b16,,United States,,,"Director, Claims Operational Excellence | Objective	To obtain a challenging and rewarding position with a successful organization.Specialties:  coaching,  data entry,  insurance,  inventory management,  leadership,  processors,  purchasing,  receiving,  reports,  scheduling,  writing,"
678eda3e924c,Micah DeHenau,Micah,DeHenau,"Vice President, Strategic Development",C-Level,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/micah-dehenau-71895816,,United States,,,Vice President Strategic Development
273a90e4fecb,Marissa Tucci,Marissa,Tucci,VP of Business Intelligence,VP,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal,https://www.linkedin.com/in/tuccimarissa,,United States,,,"VP, Business Intelligence @ MyFitnessPal | Product Analytics | Marketing Analytics | Analytics Engineering | I’m one of the lucky people who found their dream job in analytics, and luckier still that it has let me shape products used by hundreds of millions of people. I’ve helped grow businesses by bringing together product, marketing, finance, and engineering around a shared understanding of the business.At IAC’s Ask Applications, one of the largest internet businesses most people have never he"
47b953c240ae,Karthikeyan ( Kads) Sridharan,Karthikeyan ( Kads),Sridharan,Senior Director of Engineering,Director,Personify Health,https://www.linkedin.com/company/personify-health,https://www.linkedin.com/in/karthikeyansridharan,,United States,,,"Visionary Engineering Executive | Scaled Healthcare Tech& Data Platforms | AI/ML, Cloud, & Data Strategy | M&A Integration | Building High-Performance Global Teams | As a seasoned engineering executive with 25+ years of experience, I lead digital health transformation through innovation, data strategy, and scalable platform engineering. My career spans architecting and modernizing complex systems in EHR, claims processing, and AI-driven personalization, with a proven ability to align technology "
